"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","endorsed_candidate_id","endorsed_candidate_name","endorsed_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","ranked_choice_round","hypothetical","party","answer","candidate_id","candidate_name","pct","num_supporters","candidate_binary"
88366,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"North Carolina","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210787,1507,"rv",NA,"rv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/",NA,NA,NA,FALSE,NA,8839,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,723,0
88366,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"North Carolina","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210788,1348,"lv",NA,"lv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/",NA,NA,NA,FALSE,NA,8839,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,661,1
88366,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"North Carolina","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210788,1348,"lv",NA,"lv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-north-carolina-september-2024/",NA,NA,NA,FALSE,NA,8839,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",49,661,0
88368,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"Georgia","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210785,1420,"rv",NA,"rv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/",NA,NA,NA,FALSE,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,696,1
88368,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"Georgia","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210785,1420,"rv",NA,"rv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/",NA,NA,NA,FALSE,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,682,0
88368,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"Georgia","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210786,1220,"lv",NA,"lv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/",NA,NA,NA,FALSE,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",49,598,1
88368,1205,"Marist",NA,NA,"Marist College",183,"Marist College",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",9,"Georgia","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210786,1220,"lv",NA,"lv",NA,"9/26/24 08:47",NA,"https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/","https://maristpoll.marist.edu/polls/u-s-presidential-contest-georgia-september-2024/",NA,NA,NA,FALSE,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",50,610,0
88390,458,"Suffolk",135,"USA Today","Suffolk University",323,"Suffolk University",2.9,-1,"Live Phone",8,"Arizona","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210964,500,"lv",NA,"lv",NA,"9/27/24 08:59",NA,"https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/","https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/","https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/9_26_2024_arizona_statewide_marginals.pdf","https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/9_26_2024_arizona_statewide_tables.pdf",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",42.4,212,1
88390,458,"Suffolk",135,"USA Today","Suffolk University",323,"Suffolk University",2.9,-1,"Live Phone",8,"Arizona","9/19/24",2024-09-24,NA,NA,NA,NA,NA,NA,210964,500,"lv",NA,"lv",NA,"9/27/24 08:59",NA,"https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/","https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/","https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/9_26_2024_arizona_statewide_marginals.pdf","https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2024/9_26_2024_arizona_statewide_tables.pdf",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48.4,242,0
88338,460,"SurveyUSA",NA,NA,"SurveyUSA",325,"SurveyUSA",2.8,-1.3,"IVR/Online Panel/Text-to-Web",8,"Nebraska","9/20/24",2024-09-23,31126,"Dan Osborn","IND",NA,NA,NA,210620,558,"lv",NA,"lv",NA,"9/25/24 09:02",NA,"https://www.surveyusa.com/client/PollReport.aspx?g=a2cca672-f0d1-45ca-be33-b1cdcc8324e1",NA,NA,"https://www.surveyusa.com/client/PollReport.aspx?g=a2cca672-f0d1-45ca-be33-b1cdcc8324e1",NA,TRUE,"IND",8845,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",40,223,1
88338,460,"SurveyUSA",NA,NA,"SurveyUSA",325,"SurveyUSA",2.8,-1.3,"IVR/Online Panel/Text-to-Web",8,"Nebraska","9/20/24",2024-09-23,31126,"Dan Osborn","IND",NA,NA,NA,210620,558,"lv",NA,"lv",NA,"9/25/24 09:02",NA,"https://www.surveyusa.com/client/PollReport.aspx?g=a2cca672-f0d1-45ca-be33-b1cdcc8324e1",NA,NA,"https://www.surveyusa.com/client/PollReport.aspx?g=a2cca672-f0d1-45ca-be33-b1cdcc8324e1",NA,TRUE,"IND",8845,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",56,312,0
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210599,871,"rv",NA,"rv",NA,"9/24/24 14:51",NA,"https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",46.61,406,1
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210599,871,"rv",NA,"rv",NA,"9/24/24 14:51",NA,"https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",40.48,353,0
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210600,785,"lv",NA,"lv",NA,"9/24/24 14:51",NA,"https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",50,392,1
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210600,785,"lv",NA,"lv",NA,"9/24/24 14:51",NA,"https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.reuters.com/world/us/harris-builds-lead-over-trump-voters-see-her-debate-winner-reutersipsos-poll-2024-09-12/","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",44,345,0
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210761,1029,"a",NA,"a",NA,"9/25/24 19:57",NA,"https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-september-2024","https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-september-2024","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",42,432,1
88358,241,"Ipsos",71,"Reuters","Ipsos",154,"Ipsos",2.8,-0.9,"Probability Panel",9.5,"National","9/20/24",2024-09-22,NA,NA,NA,NA,NA,NA,210761,1029,"a",NA,"a",NA,"9/25/24 19:57",NA,"https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-september-2024","https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-september-2024","https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2009%2025%202024%20PDF.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",38,391,0
88325,1866,"CNN/SSRS",NA,NA,"CNN/SSRS",844,"CNN",2.8,-0.6,"Probability Panel",10,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210545,2074,"lv",NA,"lv",NA,"9/24/24 12:17",NA,"https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://s3.documentcloud.org/documents/25172742/cnn-poll-harris-and-trump-locked-in-exceedingly-close-presidential-race.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",48,996,1
88325,1866,"CNN/SSRS",NA,NA,"CNN/SSRS",844,"CNN",2.8,-0.6,"Probability Panel",10,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210545,2074,"lv",NA,"lv",NA,"9/24/24 12:17",NA,"https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://s3.documentcloud.org/documents/25172742/cnn-poll-harris-and-trump-locked-in-exceedingly-close-presidential-race.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47,975,0
88325,1866,"CNN/SSRS",NA,NA,"CNN/SSRS",844,"CNN",2.8,-0.6,"Probability Panel",10,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210546,2074,"rv",NA,"rv",NA,"9/24/24 12:17",NA,"https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://s3.documentcloud.org/documents/25172742/cnn-poll-harris-and-trump-locked-in-exceedingly-close-presidential-race.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",47,975,1
88325,1866,"CNN/SSRS",NA,NA,"CNN/SSRS",844,"CNN",2.8,-0.6,"Probability Panel",10,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210546,2074,"rv",NA,"rv",NA,"9/24/24 12:17",NA,"https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://www.cnn.com/2024/09/24/politics/polls-trump-harris-presidential-election/index.html","https://s3.documentcloud.org/documents/25172742/cnn-poll-harris-and-trump-locked-in-exceedingly-close-presidential-race.pdf",NA,NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47,975,0
88328,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210568,1728,"lv",NA,"lv",NA,"9/24/24 14:41",NA,"https://poll.qu.edu/poll-release?releaseid=3908","https://poll.qu.edu/poll-release?releaseid=3908",NA,"https://poll.qu.edu/images/polling/us/us09242024_urah86.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",47,812,1
88328,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210568,1728,"lv",NA,"lv",NA,"9/24/24 14:41",NA,"https://poll.qu.edu/poll-release?releaseid=3908","https://poll.qu.edu/poll-release?releaseid=3908",NA,"https://poll.qu.edu/images/polling/us/us09242024_urah86.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,829,0
88328,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210569,1728,"lv",NA,"lv",NA,"9/24/24 14:41",NA,"https://poll.qu.edu/poll-release?releaseid=3908","https://poll.qu.edu/poll-release?releaseid=3908",NA,"https://poll.qu.edu/images/polling/us/us09242024_urah86.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",48,829,1
88328,396,"Quinnipiac",NA,NA,"Quinnipiac University",267,"Quinnipiac University",2.8,-0.5,"Live Phone",9,"National","9/19/24",2024-09-22,NA,NA,NA,NA,NA,NA,210569,1728,"lv",NA,"lv",NA,"9/24/24 14:41",NA,"https://poll.qu.edu/poll-release?releaseid=3908","https://poll.qu.edu/poll-release?releaseid=3908",NA,"https://poll.qu.edu/images/polling/us/us09242024_urah86.pdf",NA,NA,NA,8914,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,829,0
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210332,713,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",45,321,1
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210332,713,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",49,349,0
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210333,713,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",45,321,1
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210333,713,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",50,356,0
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210334,713,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",42,299,1
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210334,713,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",47,335,0
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210335,713,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",43,307,1
88276,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Arizona","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210335,713,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-arizona-crosstabs.html",NA,NA,NA,8759,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,342,0
88277,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Georgia","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210336,682,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html",NA,NA,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",44,300,1
88277,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Georgia","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210336,682,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html",NA,NA,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",48,327,0
88277,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Georgia","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210337,682,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html",NA,NA,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",45,307,1
88277,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Georgia","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210337,682,"lv",NA,"lv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html",NA,NA,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"REP","Trump",16651,"Donald Trump",49,334,0
88277,1424,"Siena/NYT",NA,NA,"The New York Times/Siena College",448,"The New York Times/Siena College",3,-1.5,"Live Phone",9,"Georgia","9/17/24",2024-09-21,NA,NA,NA,NA,NA,NA,210338,682,"rv",NA,"rv",NA,"9/23/24 08:43",NA,"https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/2024/09/23/us/politics/times-siena-polls-arizona-georgia-north-carolina.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-toplines.html","https://www.nytimes.com/interactive/2024/09/23/us/elections/times-siena-georgia-crosstabs.html",NA,NA,NA,8781,2024,"U.S. President",0,NA,"11/5/24","general",FALSE,FALSE,NA,FALSE,"DEM","Harris",16661,"Kamala Harris",43,293,1
